time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-05-29 10:43:49.034 UTC, ,125,3183501,1752,37648, , ,7, ,17, , , , , , , , , ,7,7, , , ,2,4,9, ,7,2, , , , , , , , , , , , , ,19876,3,13503,13503, , , , , ,31,31, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126626500, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2191,3, , , , , , , , , , ,185415920,-1, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,8, , , , , , , , 
2019-05-29 10:43:49.278 UTC, ,125,3163477,1752,17624, , ,3, ,29,3,0,10, , , , , , , ,3,3, ,2, ,2,1,4, ,32,13, , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,-1,-1, , , , , ,3,255, , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , ,21,0, , , ,2, , , ,3, , , , ,21, ,2048,1, , , , ,133908,36, , , , , , ,3,326,47,260,213421224,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 10:44:49.281 UTC, ,125,3174021,2008,27496,672, ,5,1,24,2,0,08, , , , , , , ,5,5, , ,1,2,3,5, ,12,8, , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , ,13,8,1,15,1,3,1, , ,3,3, , , ,13,1, , , , , , ,16680,16,206,1, , , , , , ,2,29,108069392,-1, , , , , , ,39, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,10,10,14, , , , , , , 
2019-05-29 10:45:49.283 UTC, ,125,3174021,2008,27496,672, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,122651800,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , 
2019-05-29 10:46:49.287 UTC, ,125,3174021,2008,27496,672, ,5, , , , , , , , , , , ,5,5, , , ,2,3,5, , , , , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , , ,8, ,17, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,163434840,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , 
2019-05-29 10:47:49.288 UTC, ,125,3199285,2008,42408,11024, ,7, ,301,2,0,01, , , , , , , ,7,7, , , ,2,4,7, ,1365,24, , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , ,28,9,9,77,9, ,9, , ,3,12, , , ,28,1, , , , , ,1,13482,29,882,9, , , , , , , , ,257116392,-1, , , , , , ,6823, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,6576,238,12, , , , , , , 
2019-05-29 10:48:49.291 UTC, ,125,3199285,2008,42408,11024, ,7, , , , , , , , , , , ,7,7, , , ,2,4,7, , , , , , , , , , , , , , , , ,20392,4, ,20012, , , , , ,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559126629242, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,260020040,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , 
2019-05-29 10:50:07.064 UTC, ,125,3172413,1752,26560, , ,5,1,61,5,0,08, , , , , , , ,5,5, ,12,1,2,3,6, ,56,13, , , , , , , , , , , , , ,24162,5,21596,21596,1,2,2,6, ,28,28, , , , , ,3,265, , , , , , , , , , , , , , , , , , , , , , , , ,1559127005607, , , , ,3145728, , , ,26,1,1,1,1,4,1, , ,3,2, , , ,26, ,2048,1, , , , ,148244,43,2685,1, , , , ,3,284,48,226,165285856,-1, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 10:50:07.471 UTC, ,125,3172413,1752,26560, , ,5, ,11, , , , , , , , , ,5,5, , , ,2,2,7, ,4,2, , , , , , , , , , , , , ,24162,5,21596,21596, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127005607, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2191,3, , , , , , , , , , ,207565128,-1, , , , , , ,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,8, , , , , , , , 
2019-05-29 10:50:07.640 UTC, ,125,3163525,1752,17672, , ,3, ,29,3,0,10, , , , , , , ,3,3, ,2, ,2,1,4, ,36,15, , , , , , , , , , , , , ,24714,6, ,24298, , , , , ,-1,-1, , , , , ,4,283, , , , , , , , , , , , , , , , , , , , , , , , ,1559127007616, , , , ,3145728, , , ,23,0, , , ,2, , , ,3, , , , ,23, ,2048,1, , , , ,150465,40, , , , , , ,3,284,48,226,233992216,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 10:51:07.643 UTC, ,125,3200381,2008,43216,11312, ,7,1,200,4,0,02, , , , , , , ,7,7, , ,1,2,4,7, ,702,32, , , , , , , , , , , , , ,24714,6, ,24298, , , , , ,25,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127007616, , , , ,3145728, , , ,41,9,10,85,10,3,10, , ,3,13, , , ,41,1, , , , , ,1,30162,45,1097,10, , , , , , ,2,12,266575160,-1, , , , , , ,3512, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10, ,3334,150,13, , , , , , , 
2019-05-29 10:52:28.438 UTC, ,125,3173221,1752,27368, , ,5,1,61,5,0,08, , , , , , , ,5,5, ,12,1,2,3,6, ,60,15, , , , , , , , , , , , , ,29367,7,25927,25927,1,1,3,7, ,24,24, , , , , ,4,293, , , , , , , , , , , , , , , , , , , , , , , , ,1559127146979, , , , ,3145728, , , ,28,1,1,1,1,4,1, , ,3,2, , , ,28, ,2048,1, , , , ,164801,47,3559,1, , , , ,3,301,48,251,128310384,-1, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 10:52:28.845 UTC, ,125,3173221,1752,27368, , ,5, ,11, , , , , , , , , ,5,5, , , ,2,2,7, ,4,2, , , , , , , , , , , , , ,29367,7,25927,25927, , , , , ,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127146979, , , , ,3145728, , , ,2,0, , , ,1, , , ,3, , , , ,2,1, , , , , , ,2191,3, , , , , , , , , , ,171823832,-1, , , , , , ,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,8, , , , , , , , 
2019-05-29 10:52:29.009 UTC, ,125,3163573,1752,17720, , ,3, ,29,3,0,10, , , , , , , ,3,3, ,2, ,2,1,4, ,40,17, , , , , , , , , , , , , ,29949,8, ,29503, , , , , ,-1,-1, , , , , ,4,311, , , , , , , , , , , , , , , , , , , , , , , , ,1559127148980, , , , ,3145728, , , ,25,0, , , ,2, , , ,3, , , , ,25, ,2048,1, , , , ,150637,42, , , , , , ,3,301,48,251,199535384,-1, , , , , , ,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 10:53:30.773 UTC, ,125,3201189,2008,44024,11312, ,7, ,154,4,0,03, , , , , , , ,7,7, , , ,2,4,7, ,406,32, , , , , , , , , , , , , ,29949,8, ,29503, , , , , ,23,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127148980, , , , ,3145728, , , ,40,4848,6,4892,6,3,6, , ,3,8, , , ,40,1, , , , , ,1,28114,44,708,6, , , , , , ,2,15,193166872,-1, , , , , , ,1932, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1789,119,8, , , , , , , 
2019-05-29 11:17:12.264 UTC, ,125,3201189,2008,44024,11312, ,7, ,46, , , , , , , , , ,7,7, , , ,2,4,7, ,296, , , , , , , , , , , , , , ,29949,8, ,29503, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127148980, , , , ,3145728, , , , ,657,4,692,4, ,4, , ,3,7, , , , ,1, , , , , , , , ,400,4, , , , , , , , ,205161232,-1, , , , , , ,1586, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,1552,30,4, , , , , , , 
2019-05-29 11:17:12.605 UTC, ,125,3196197,2216,50344, , ,9, ,1, , , , , , , , , ,9,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,29949,8, ,29503, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559127148980, , , , ,3145728, , , , ,9,3,11,3, ,3, , ,3,4, , , , ,1, , , , , , , , ,668,3, , , , , , , , ,217124368,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,2, , , ,1, , , , , , , 
2019-05-29 11:17:58.527 UTC, ,125,3166093,2216,20240, , ,3,1,47,3,0,06, , , , , , , ,3,3, ,2,1,2,1,4, ,56,20, , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,-1,-1, , , , , ,5,347, , , , , , , , , , , , , , , , , , , , , , , , ,1559128677170, , , , ,3145728, , , ,29,0, , , ,2, , , ,3, , , , ,29, ,2048,1, , , , ,169278,48, , , , , , ,3,279,48,237,151227784,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 11:17:58.943 UTC, ,125,3170029,2216,24176, , ,4,1,11,1,0,09, , , , , , , ,4,4, , ,1,2,1,6, ,4,2, , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,24,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128677170, , , , ,3145728, , , ,5,0, , , ,1, , , ,3, , , , ,5,1, , , , , , ,8335,6, , , , , , , , , , ,195247000,-1, , , , , , ,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,8, , , , , , , , 
2019-05-29 11:17:59.103 UTC, ,125,3166093,2216,20240, , ,3,1,47,3,0,06, , , , , , , ,3,3, ,2,1,2,1,4, ,56,20, , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,-1,-1, , , , , ,5,347, , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , ,29,0, , , ,2, , , ,3, , , , ,29, ,2048,1, , , , ,169278,48, , , , , , ,3,279,48,237,222226496,-1, , , , , , ,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-05-29 11:18:59.105 UTC, ,589,3216245,2216,54040,15888, ,10,2,321,6,0,02, , , , , , , ,10,9, , ,2,2,6,9, ,835,30, , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , ,44,9,11,62,11,3,11, , ,3,13, , , ,44,1, , , , , ,1,40344,48,6232,11, , , , , , ,3,19,106588896,-1, , , , , , ,4394, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,61, ,4110,204,1, , , , , , , 
2019-05-29 11:19:59.107 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,10, ,26, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,112546816,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:20:59.108 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,117670112,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:21:59.111 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,121598648,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:22:59.114 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,125976656,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:23:59.116 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,21, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,131968232,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:24:59.117 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,22, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,134630240,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:25:59.118 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,23, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,138727416,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:26:59.120 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,22, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,142085176,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:27:59.123 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,7, ,9, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,145444328,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:28:59.124 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,1, ,3, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,148043056,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:29:59.126 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,2, , , , ,1, , , , , , , , , , , , , , , , , , ,150731320,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:30:59.129 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,4, , , , ,1, , , , , , , , , , , , , , , , , , ,153698312,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:31:59.131 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,156210496,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:32:59.132 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,8, , , , , ,3,2, , , , ,1, , , , , , , , , , , , , , , , , , ,158391624,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:33:59.134 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,7, ,15, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,161267520,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:34:59.135 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,17, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,163563736,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:35:59.137 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,18, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,166166912,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:36:59.139 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,169365384,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:37:59.141 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,16, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,171661600,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:38:59.143 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,9, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,174713504,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
2019-05-29 11:39:59.144 UTC, ,589,3216245,2216,54040,15888, ,10, ,12, , , , , , , , , ,10,9, , , ,2,6,9, , , , , , , , , , , , , , , , ,34074,9, ,31858, , , , , ,22,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1559128679073, , , , ,3145728, , , , ,8, ,24, , , , , ,3,3, , , , ,1, , , , , , , , , , , , , , , , , , ,177314528,-1, , , , , , ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , 
